yearMonth,element,value,field,normalizedValue,year,month
2024-04,CA-CALCIUM,1107.23,Terk,0.6417980523997218,2024,4
2024-04,CA-CALCIUM,789.1,Top,0.4573962439137491,2024,4
2024-04,CA-CALCIUM,1685.78,Top2,0.9771504753072107,2024,4
2024-04,CA-CALCIUM,776.9,WFP,0.4503246000463714,2024,4
2024-04,CL-CHLORIDE,659.84,505 North,0.41290322580645167,2024,4
2024-04,CL-CHLORIDE,1236.68,505 South,0.7738681518100186,2024,4
2024-04,CL-CHLORIDE,892.16,BI-1,0.5582804042426708,2024,4
2024-04,CL-CHLORIDE,1131.38,BI-1,0.7079753449516599,2024,4
2024-04,CL-CHLORIDE,935.39,BI-1,0.5853321235255468,2024,4
2024-04,CL-CHLORIDE,648.07,BI-1,0.4055379994368137,2024,4
2024-04,CL-CHLORIDE,561.46,BRS-250,0.3513406964738275,2024,4
2024-04,CL-CHLORIDE,888.21,BRU-1A,0.555808641782172,2024,4
2024-04,CL-CHLORIDE,331.83,BYRD,0.20764681956134037,2024,4
2024-04,CL-CHLORIDE,714.66,Balboa,0.44720753418228465,2024,4
2024-04,CL-CHLORIDE,977.98,Balboa,0.6119833547135571,2024,4
2024-04,CL-CHLORIDE,920.29,C&H 2,0.5758831075373111,2024,4
2024-04,CL-CHLORIDE,279.49,C&H 3,0.17489440255311162,2024,4
2024-04,CL-CHLORIDE,1598.05,DAF,1.0,2024,4
2024-04,CL-CHLORIDE,498.83,DAF,0.31214918181533746,2024,4
2024-04,CL-CHLORIDE,810.63,DAF 2,0.5072619755326805,2024,4
2024-04,CL-CHLORIDE,874.92,DAF North,0.5474922561872282,2024,4
2024-04,CL-CHLORIDE,945.98,DAF South,0.5919589499702763,2024,4
2024-04,CL-CHLORIDE,823.15,GJ,0.5150965238884891,2024,4
2024-04,CL-CHLORIDE,705.78,GL Organic,0.4416507618660242,2024,4
2024-04,CL-CHLORIDE,1442.24,GL Ranch,0.902499921779669,2024,4
2024-04,CL-CHLORIDE,1486.8,GL Ranch,0.9303839053846876,2024,4
2024-04,CL-CHLORIDE,932.62,GOLF,0.5835987609899566,2024,4
2024-04,CL-CHLORIDE,776.53,GOOD,0.4859234692281218,2024,4
2024-04,CL-CHLORIDE,1315.97,Golf-P,0.8234848721879792,2024,4
2024-04,CL-CHLORIDE,414.1,JK,0.2591283126310191,2024,4
2024-04,CL-CHLORIDE,656.87,JK,0.41104471074121585,2024,4
2024-04,CL-CHLORIDE,1124.38,KF,0.7035950064140672,2024,4
2024-04,CL-CHLORIDE,610.86,MAZZ-HOME,0.38225337129626735,2024,4
2024-04,CL-CHLORIDE,583.23,RCH,0.36496354932574077,2024,4
2024-04,CL-CHLORIDE,682.34,SP-50,0.42698288539157103,2024,4
2024-04,CL-CHLORIDE,708.56,Terk,0.4433903820280967,2024,4
2024-04,CL-CHLORIDE,809.77,Terk,0.5067238196552047,2024,4
2024-04,CL-CHLORIDE,941.6,Top,0.5892181095710397,2024,4
2024-04,CL-CHLORIDE,669.36,Top2,0.4188604862175777,2024,4
2024-04,CL-CHLORIDE,452.5,WFP,0.2831575983229561,2024,4
2024-04,CO-COBALT,0.44,505 North,0.9565217391304347,2024,4
2024-04,CO-COBALT,0.4,505 South,0.8695652173913043,2024,4
2024-04,CO-COBALT,0.42,BI-1,0.9130434782608695,2024,4
2024-04,CO-COBALT,0.44,BI-1,0.9565217391304347,2024,4
2024-04,CO-COBALT,0.44,BI-1,0.9565217391304347,2024,4
2024-04,CO-COBALT,0.43,BI-1,0.9347826086956521,2024,4
2024-04,CO-COBALT,0.42,BRS-250,0.9130434782608695,2024,4
2024-04,CO-COBALT,0.46,BRU-1A,1.0,2024,4
2024-04,CO-COBALT,0.42,BYRD,0.9130434782608695,2024,4
2024-04,CO-COBALT,0.45,Balboa,0.9782608695652174,2024,4
2024-04,CO-COBALT,0.42,Balboa,0.9130434782608695,2024,4
2024-04,CO-COBALT,0.41,C&H 2,0.8913043478260869,2024,4
2024-04,CO-COBALT,0.43,C&H 3,0.9347826086956521,2024,4
2024-04,CO-COBALT,0.46,DAF,1.0,2024,4
2024-04,CO-COBALT,0.43,DAF,0.9347826086956521,2024,4
2024-04,CO-COBALT,0.42,DAF 2,0.9130434782608695,2024,4
2024-04,CO-COBALT,0.43,DAF North,0.9347826086956521,2024,4
2024-04,CO-COBALT,0.41,DAF South,0.8913043478260869,2024,4
2024-04,CO-COBALT,0.39,GJ,0.8478260869565217,2024,4
2024-04,CO-COBALT,0.4,GL Organic,0.8695652173913043,2024,4
2024-04,CO-COBALT,0.43,GL Ranch,0.9347826086956521,2024,4
2024-04,CO-COBALT,0.44,GL Ranch,0.9565217391304347,2024,4
2024-04,CO-COBALT,0.43,GOLF,0.9347826086956521,2024,4
2024-04,CO-COBALT,0.42,GOOD,0.9130434782608695,2024,4
2024-04,CO-COBALT,0.44,Golf-P,0.9565217391304347,2024,4
2024-04,CO-COBALT,0.45,JK,0.9782608695652174,2024,4
2024-04,CO-COBALT,0.4,JK,0.8695652173913043,2024,4
2024-04,CO-COBALT,0.41,KF,0.8913043478260869,2024,4
2024-04,CO-COBALT,0.44,MAZZ-HOME,0.9565217391304347,2024,4
2024-04,CO-COBALT,0.43,RCH,0.9347826086956521,2024,4
2024-04,CO-COBALT,0.44,SP-50,0.9565217391304347,2024,4
2024-04,CO-COBALT,0.4,Terk,0.8695652173913043,2024,4
2024-04,CO-COBALT,0.41,Terk,0.8913043478260869,2024,4
2024-04,CO-COBALT,0.44,Top,0.9565217391304347,2024,4
2024-04,CO-COBALT,0.43,Top2,0.9347826086956521,2024,4
2024-04,CO-COBALT,0.43,WFP,0.9347826086956521,2024,4
2024-04,CROP ID,8951.0,505 North,0.5882623554153522,2024,4
2024-04,CROP ID,8936.0,505 South,0.5872765509989485,2024,4
2024-04,CROP ID,12804.0,BI-1,0.8414826498422713,2024,4
2024-04,CROP ID,12804.0,BI-1,0.8414826498422713,2024,4
2024-04,CROP ID,12804.0,BI-1,0.8414826498422713,2024,4
2024-04,CROP ID,12804.0,BI-1,0.8414826498422713,2024,4
2024-04,CROP ID,12114.0,BRS-250,0.7961356466876972,2024,4
2024-04,CROP ID,12803.0,BRU-1A,0.8414169295478444,2024,4
2024-04,CROP ID,11667.0,BYRD,0.7667586750788643,2024,4
2024-04,CROP ID,8938.0,Balboa,0.5874079915878023,2024,4
2024-04,CROP ID,8938.0,Balboa,0.5874079915878023,2024,4
2024-04,CROP ID,15216.0,C&H 2,1.0,2024,4
2024-04,CROP ID,15210.0,C&H 3,0.9996056782334385,2024,4
2024-04,CROP ID,8929.0,DAF,0.58681650893796,2024,4
2024-04,CROP ID,8929.0,DAF,0.58681650893796,2024,4
2024-04,CROP ID,8928.0,DAF 2,0.5867507886435331,2024,4
2024-04,CROP ID,12807.0,DAF North,0.8416798107255521,2024,4
2024-04,CROP ID,12802.0,DAF South,0.8413512092534174,2024,4
2024-04,CROP ID,9302.0,GJ,0.6113301787592008,2024,4
2024-04,CROP ID,12801.0,GL Organic,0.8412854889589906,2024,4
2024-04,CROP ID,12805.0,GL Ranch,0.8415483701366983,2024,4
2024-04,CROP ID,12805.0,GL Ranch,0.8415483701366983,2024,4
2024-04,CROP ID,8934.0,GOLF,0.5871451104100947,2024,4
2024-04,CROP ID,15209.0,GOOD,0.9995399579390115,2024,4
2024-04,CROP ID,8931.0,Golf-P,0.5869479495268138,2024,4
2024-04,CROP ID,5285.0,JK,0.3473317560462671,2024,4
2024-04,CROP ID,5285.0,JK,0.3473317560462671,2024,4
2024-04,CROP ID,11672.0,KF,0.767087276550999,2024,4
2024-04,CROP ID,11669.0,MAZZ-HOME,0.7668901156677181,2024,4
2024-04,CROP ID,8940.0,RCH,0.5875394321766562,2024,4
2024-04,CROP ID,11668.0,SP-50,0.7668243953732913,2024,4
2024-04,CROP ID,8939.0,Terk,0.5874737118822292,2024,4
2024-04,CROP ID,8939.0,Terk,0.5874737118822292,2024,4
2024-04,CROP ID,9298.0,Top,0.6110672975814931,2024,4
2024-04,CROP ID,15211.0,Top2,0.9996713985278654,2024,4
2024-04,CROP ID,8950.0,WFP,0.5881966351209253,2024,4
2024-04,CU-COPPER,2.42,505 North,0.3370473537604457,2024,4
2024-04,CU-COPPER,3.67,505 South,0.5111420612813371,2024,4
2024-04,CU-COPPER,3.45,BI-1,0.4805013927576602,2024,4
2024-04,CU-COPPER,1.03,BI-1,0.14345403899721448,2024,4
2024-04,CU-COPPER,4.39,BI-1,0.6114206128133705,2024,4
2024-04,CU-COPPER,2.25,BI-1,0.31337047353760444,2024,4
2024-04,CU-COPPER,0.77,BRS-250,0.10724233983286909,2024,4
2024-04,CU-COPPER,1.45,BRU-1A,0.201949860724234,2024,4
2024-04,CU-COPPER,1.06,BYRD,0.1476323119777159,2024,4
2024-04,CU-COPPER,1.69,Balboa,0.23537604456824512,2024,4
2024-04,CU-COPPER,1.25,Balboa,0.17409470752089137,2024,4
2024-04,CU-COPPER,1.58,C&H 2,0.2200557103064067,2024,4
2024-04,CU-COPPER,1.52,C&H 3,0.21169916434540392,2024,4
2024-04,CU-COPPER,1.12,DAF,0.1559888579387187,2024,4
2024-04,CU-COPPER,2.71,DAF,0.3774373259052925,2024,4
2024-04,CU-COPPER,2.53,DAF 2,0.35236768802228413,2024,4
2024-04,CU-COPPER,1.7,DAF North,0.23676880222841226,2024,4
2024-04,CU-COPPER,4.96,DAF South,0.6908077994428969,2024,4
2024-04,CU-COPPER,0.86,GJ,0.11977715877437327,2024,4
2024-04,CU-COPPER,0.81,GL Organic,0.11281337047353762,2024,4
2024-04,CU-COPPER,1.79,GL Ranch,0.24930362116991645,2024,4
2024-04,CU-COPPER,3.83,GL Ranch,0.5334261838440112,2024,4
2024-04,CU-COPPER,0.97,GOLF,0.1350974930362117,2024,4
2024-04,CU-COPPER,1.78,GOOD,0.2479108635097493,2024,4
2024-04,CU-COPPER,1.68,Golf-P,0.233983286908078,2024,4
2024-04,CU-COPPER,2.9,JK,0.403899721448468,2024,4
2024-04,CU-COPPER,0.86,JK,0.11977715877437327,2024,4
2024-04,CU-COPPER,2.19,KF,0.3050139275766017,2024,4
2024-04,CU-COPPER,0.93,MAZZ-HOME,0.1295264623955432,2024,4
2024-04,CU-COPPER,1.04,RCH,0.14484679665738162,2024,4
2024-04,CU-COPPER,7.18,SP-50,1.0,2024,4
2024-04,CU-COPPER,2.38,Terk,0.33147632311977715,2024,4
2024-04,CU-COPPER,3.25,Terk,0.45264623955431754,2024,4
2024-04,CU-COPPER,1.0,Top,0.1392757660167131,2024,4
2024-04,CU-COPPER,1.16,Top2,0.1615598885793872,2024,4
2024-04,CU-COPPER,1.77,WFP,0.2465181058495822,2024,4
2024-04,CULTIVAR ID,18174.0,505 North,0.8427935447968837,2024,4
2024-04,CULTIVAR ID,18171.0,505 South,0.8426544240400667,2024,4
2024-04,CULTIVAR ID,21564.0,BI-1,1.0,2024,4
2024-04,CULTIVAR ID,21546.0,BI-1,0.9991652754590985,2024,4
2024-04,CULTIVAR ID,18196.0,BI-1,0.8438137636802078,2024,4
2024-04,CULTIVAR ID,18188.0,BI-1,0.8434427749953627,2024,4
2024-04,CULTIVAR ID,18186.0,BRS-250,0.8433500278241514,2024,4
2024-04,CULTIVAR ID,18181.0,BRU-1A,0.8431181598961232,2024,4
2024-04,CULTIVAR ID,18182.0,BYRD,0.8431645334817288,2024,4
2024-04,CULTIVAR ID,18161.0,Balboa,0.8421906881840104,2024,4
2024-04,CULTIVAR ID,12634.0,Balboa,0.5858838805416435,2024,4
2024-04,CULTIVAR ID,21336.0,C&H 2,0.9894268224819143,2024,4
2024-04,CULTIVAR ID,21324.0,C&H 3,0.9888703394546466,2024,4
2024-04,CULTIVAR ID,18195.0,DAF,0.8437673900946021,2024,4
2024-04,CULTIVAR ID,18176.0,DAF,0.842886291968095,2024,4
2024-04,CULTIVAR ID,18180.0,DAF 2,0.8430717863105175,2024,4
2024-04,CULTIVAR ID,18193.0,DAF North,0.8436746429233908,2024,4
2024-04,CULTIVAR ID,18178.0,DAF South,0.8429790391393063,2024,4
2024-04,CULTIVAR ID,18168.0,GJ,0.8425153032832499,2024,4
2024-04,CULTIVAR ID,18170.0,GL Organic,0.8426080504544612,2024,4
2024-04,CULTIVAR ID,18189.0,GL Ranch,0.8434891485809682,2024,4
2024-04,CULTIVAR ID,18190.0,GL Ranch,0.8435355221665739,2024,4
2024-04,CULTIVAR ID,18167.0,GOLF,0.8424689296976442,2024,4
2024-04,CULTIVAR ID,21545.0,GOOD,0.9991189018734928,2024,4
2024-04,CULTIVAR ID,18184.0,Golf-P,0.84325728065294,2024,4
2024-04,CULTIVAR ID,18929.0,JK,0.8778056019291411,2024,4
2024-04,CULTIVAR ID,18930.0,JK,0.8778519755147468,2024,4
2024-04,CULTIVAR ID,18179.0,KF,0.8430254127249119,2024,4
2024-04,CULTIVAR ID,18194.0,MAZZ-HOME,0.8437210165089964,2024,4
2024-04,CULTIVAR ID,18185.0,RCH,0.8433036542385457,2024,4
2024-04,CULTIVAR ID,21330.0,SP-50,0.9891485809682805,2024,4
2024-04,CULTIVAR ID,18175.0,Terk,0.8428399183824893,2024,4
2024-04,CULTIVAR ID,18177.0,Terk,0.8429326655537006,2024,4
2024-04,CULTIVAR ID,18172.0,Top,0.8427007976256724,2024,4
2024-04,CULTIVAR ID,21326.0,Top2,0.9889630866258579,2024,4
2024-04,CULTIVAR ID,18183.0,WFP,0.8432109070673345,2024,4
2024-04,EC (MS/CM),9.78,505 North,0.7342342342342342,2024,4
2024-04,EC (MS/CM),9.57,505 South,0.7184684684684685,2024,4
2024-04,EC (MS/CM),10.47,BI-1,0.7860360360360361,2024,4
2024-04,EC (MS/CM),9.72,BI-1,0.7297297297297297,2024,4
2024-04,EC (MS/CM),9.69,BI-1,0.7274774774774774,2024,4
2024-04,EC (MS/CM),9.99,BI-1,0.75,2024,4
2024-04,EC (MS/CM),10.78,BRS-250,0.8093093093093092,2024,4
2024-04,EC (MS/CM),11.25,BRU-1A,0.8445945945945946,2024,4
2024-04,EC (MS/CM),10.8,BYRD,0.8108108108108109,2024,4
2024-04,EC (MS/CM),7.15,Balboa,0.5367867867867868,2024,4
2024-04,EC (MS/CM),7.53,Balboa,0.5653153153153153,2024,4
2024-04,EC (MS/CM),8.68,C&H 2,0.6516516516516516,2024,4
2024-04,EC (MS/CM),12.01,C&H 3,0.9016516516516516,2024,4
2024-04,EC (MS/CM),10.01,DAF,0.7515015015015015,2024,4
2024-04,EC (MS/CM),10.29,DAF,0.7725225225225224,2024,4
2024-04,EC (MS/CM),9.58,DAF 2,0.7192192192192192,2024,4
2024-04,EC (MS/CM),9.81,DAF North,0.7364864864864865,2024,4
2024-04,EC (MS/CM),9.64,DAF South,0.7237237237237237,2024,4
2024-04,EC (MS/CM),10.35,GJ,0.777027027027027,2024,4
2024-04,EC (MS/CM),11.06,GL Organic,0.8303303303303303,2024,4
2024-04,EC (MS/CM),11.89,GL Ranch,0.8926426426426427,2024,4
2024-04,EC (MS/CM),10.05,GL Ranch,0.7545045045045046,2024,4
2024-04,EC (MS/CM),10.34,GOLF,0.7762762762762763,2024,4
2024-04,EC (MS/CM),8.12,GOOD,0.6096096096096095,2024,4
2024-04,EC (MS/CM),9.98,Golf-P,0.7492492492492493,2024,4
2024-04,EC (MS/CM),12.39,JK,0.9301801801801802,2024,4
2024-04,EC (MS/CM),10.67,JK,0.801051051051051,2024,4
2024-04,EC (MS/CM),8.59,KF,0.6448948948948948,2024,4
2024-04,EC (MS/CM),8.02,MAZZ-HOME,0.602102102102102,2024,4
2024-04,EC (MS/CM),8.86,RCH,0.6651651651651651,2024,4
2024-04,EC (MS/CM),11.3,SP-50,0.8483483483483484,2024,4
2024-04,EC (MS/CM),13.32,Terk,1.0,2024,4
2024-04,EC (MS/CM),10.85,Terk,0.8145645645645645,2024,4
2024-04,EC (MS/CM),12.83,Top,0.9632132132132132,2024,4
2024-04,EC (MS/CM),10.76,Top2,0.8078078078078078,2024,4
2024-04,EC (MS/CM),10.83,WFP,0.8130630630630631,2024,4
2024-04,FE-IRON,2.06,505 North,0.356401384083045,2024,4
2024-04,FE-IRON,2.2,505 South,0.3806228373702422,2024,4
2024-04,FE-IRON,2.99,BI-1,0.5173010380622838,2024,4
2024-04,FE-IRON,2.23,BI-1,0.3858131487889273,2024,4
2024-04,FE-IRON,3.37,BI-1,0.5830449826989619,2024,4
2024-04,FE-IRON,2.77,BI-1,0.4792387543252595,2024,4
2024-04,FE-IRON,1.41,BRS-250,0.24394463667820065,2024,4
2024-04,FE-IRON,1.45,BRU-1A,0.25086505190311414,2024,4
2024-04,FE-IRON,2.34,BYRD,0.40484429065743943,2024,4
2024-04,FE-IRON,1.81,Balboa,0.3131487889273356,2024,4
2024-04,FE-IRON,1.9,Balboa,0.328719723183391,2024,4
2024-04,FE-IRON,2.06,C&H 2,0.356401384083045,2024,4
2024-04,FE-IRON,2.32,C&H 3,0.40138408304498263,2024,4
2024-04,FE-IRON,1.94,DAF,0.3356401384083045,2024,4
2024-04,FE-IRON,1.32,DAF,0.22837370242214533,2024,4
2024-04,FE-IRON,1.25,DAF 2,0.2162629757785467,2024,4
2024-04,FE-IRON,2.07,DAF North,0.3581314878892733,2024,4
2024-04,FE-IRON,1.78,DAF South,0.3079584775086505,2024,4
2024-04,FE-IRON,5.78,GJ,1.0,2024,4
2024-04,FE-IRON,2.89,GL Organic,0.5,2024,4
2024-04,FE-IRON,3.12,GL Ranch,0.5397923875432525,2024,4
2024-04,FE-IRON,1.71,GL Ranch,0.2958477508650519,2024,4
2024-04,FE-IRON,4.14,GOLF,0.7162629757785466,2024,4
2024-04,FE-IRON,1.49,GOOD,0.2577854671280277,2024,4
2024-04,FE-IRON,1.99,Golf-P,0.34429065743944637,2024,4
2024-04,FE-IRON,3.67,JK,0.6349480968858131,2024,4
2024-04,FE-IRON,2.3,JK,0.3979238754325259,2024,4
2024-04,FE-IRON,1.39,KF,0.2404844290657439,2024,4
2024-04,FE-IRON,2.48,MAZZ-HOME,0.42906574394463665,2024,4
2024-04,FE-IRON,4.15,RCH,0.7179930795847751,2024,4
2024-04,FE-IRON,3.08,SP-50,0.532871972318339,2024,4
2024-04,FE-IRON,1.4,Terk,0.24221453287197228,2024,4
2024-04,FE-IRON,1.52,Terk,0.2629757785467128,2024,4
2024-04,FE-IRON,3.01,Top,0.5207612456747405,2024,4
2024-04,FE-IRON,1.53,Top2,0.2647058823529412,2024,4
2024-04,FE-IRON,3.27,WFP,0.5657439446366782,2024,4
2024-04,FIELD ID,5631.0,505 North,0.46556428276147166,2024,4
2024-04,FIELD ID,7122.0,505 South,0.5888383629599008,2024,4
2024-04,FIELD ID,10251.0,BI-1,0.8475403059115337,2024,4
2024-04,FIELD ID,10251.0,BI-1,0.8475403059115337,2024,4
2024-04,FIELD ID,10251.0,BI-1,0.8475403059115337,2024,4
2024-04,FIELD ID,10251.0,BI-1,0.8475403059115337,2024,4
2024-04,FIELD ID,9722.0,BRS-250,0.8038032244729227,2024,4
2024-04,FIELD ID,10250.0,BRU-1A,0.847457627118644,2024,4
2024-04,FIELD ID,9342.0,BYRD,0.7723852831748657,2024,4
2024-04,FIELD ID,5688.0,Balboa,0.47027697395618023,2024,4
2024-04,FIELD ID,5688.0,Balboa,0.47027697395618023,2024,4
2024-04,FIELD ID,12095.0,C&H 2,1.0,2024,4
2024-04,FIELD ID,12091.0,C&H 3,0.9996692848284415,2024,4
2024-04,FIELD ID,5676.0,DAF,0.46928482844150476,2024,4
2024-04,FIELD ID,5676.0,DAF,0.46928482844150476,2024,4
2024-04,FIELD ID,7119.0,DAF 2,0.5885903265812319,2024,4
2024-04,FIELD ID,10254.0,DAF North,0.8477883422902026,2024,4
2024-04,FIELD ID,10249.0,DAF South,0.8473749483257544,2024,4
2024-04,FIELD ID,7422.0,GJ,0.6136420008267879,2024,4
2024-04,FIELD ID,10248.0,GL Organic,0.8472922695328649,2024,4
2024-04,FIELD ID,10252.0,GL Ranch,0.8476229847044233,2024,4
2024-04,FIELD ID,10252.0,GL Ranch,0.8476229847044233,2024,4
2024-04,FIELD ID,7120.0,GOLF,0.5886730053741215,2024,4
2024-04,FIELD ID,11402.0,GOOD,0.9427035965274907,2024,4
2024-04,FIELD ID,5632.0,Golf-P,0.4656469615543613,2024,4
2024-04,FIELD ID,4444.0,JK,0.36742455560148823,2024,4
2024-04,FIELD ID,4444.0,JK,0.36742455560148823,2024,4
2024-04,FIELD ID,5633.0,KF,0.46572964034725095,2024,4
2024-04,FIELD ID,9344.0,MAZZ-HOME,0.772550640760645,2024,4
2024-04,FIELD ID,7123.0,RCH,0.5889210417527904,2024,4
2024-04,FIELD ID,9343.0,SP-50,0.7724679619677552,2024,4
2024-04,FIELD ID,5629.0,Terk,0.4653989251756924,2024,4
2024-04,FIELD ID,5629.0,Terk,0.4653989251756924,2024,4
2024-04,FIELD ID,5708.0,Top,0.4719305498139727,2024,4
2024-04,FIELD ID,12092.0,Top2,0.9997519636213311,2024,4
2024-04,FIELD ID,7131.0,WFP,0.5895824720959074,2024,4
2024-04,I-IODINE,1.84,505 North,0.6195286195286195,2024,4
2024-04,I-IODINE,2.12,505 South,0.7138047138047138,2024,4
2024-04,I-IODINE,1.57,BI-1,0.5286195286195287,2024,4
2024-04,I-IODINE,1.64,BI-1,0.5521885521885521,2024,4
2024-04,I-IODINE,2.2,BI-1,0.7407407407407407,2024,4
2024-04,I-IODINE,1.81,BI-1,0.6094276094276094,2024,4
2024-04,I-IODINE,1.0,BRS-250,0.33670033670033667,2024,4
2024-04,I-IODINE,2.49,BRU-1A,0.8383838383838385,2024,4
2024-04,I-IODINE,1.71,BYRD,0.5757575757575757,2024,4
2024-04,I-IODINE,2.17,Balboa,0.7306397306397305,2024,4
2024-04,I-IODINE,2.53,Balboa,0.8518518518518517,2024,4
2024-04,I-IODINE,1.98,C&H 2,0.6666666666666666,2024,4
2024-04,I-IODINE,1.54,C&H 3,0.5185185185185185,2024,4
2024-04,I-IODINE,1.52,DAF,0.5117845117845118,2024,4
2024-04,I-IODINE,1.32,DAF,0.4444444444444444,2024,4
2024-04,I-IODINE,1.04,DAF 2,0.3501683501683502,2024,4
2024-04,I-IODINE,1.87,DAF North,0.6296296296296297,2024,4
2024-04,I-IODINE,2.12,DAF South,0.7138047138047138,2024,4
2024-04,I-IODINE,1.41,GJ,0.4747474747474747,2024,4
2024-04,I-IODINE,1.63,GL Organic,0.5488215488215488,2024,4
2024-04,I-IODINE,1.85,GL Ranch,0.6228956228956228,2024,4
2024-04,I-IODINE,1.97,GL Ranch,0.6632996632996633,2024,4
2024-04,I-IODINE,1.68,GOLF,0.5656565656565656,2024,4
2024-04,I-IODINE,2.97,GOOD,1.0,2024,4
2024-04,I-IODINE,0.0,Golf-P,0.0,2024,4
2024-04,I-IODINE,1.82,JK,0.6127946127946128,2024,4
2024-04,I-IODINE,2.02,JK,0.6801346801346801,2024,4
2024-04,I-IODINE,2.07,KF,0.6969696969696969,2024,4
2024-04,I-IODINE,1.55,MAZZ-HOME,0.5218855218855218,2024,4
2024-04,I-IODINE,0.2,RCH,0.06734006734006734,2024,4
2024-04,I-IODINE,1.95,SP-50,0.6565656565656565,2024,4
2024-04,I-IODINE,1.84,Terk,0.6195286195286195,2024,4
2024-04,I-IODINE,1.86,Terk,0.6262626262626263,2024,4
2024-04,I-IODINE,1.44,Top,0.4848484848484848,2024,4
2024-04,I-IODINE,1.89,Top2,0.6363636363636362,2024,4
2024-04,I-IODINE,1.85,WFP,0.6228956228956228,2024,4
2024-04,ID,24959.0,505 North,0.9998798173223299,2024,4
2024-04,ID,24941.0,505 South,0.9991587212563096,2024,4
2024-04,ID,24916.0,BI-1,0.9981571989423924,2024,4
2024-04,ID,24915.0,BI-1,0.9981171380498357,2024,4
2024-04,ID,24911.0,BI-1,0.997956894479609,2024,4
2024-04,ID,24947.0,BI-1,0.9993990866116497,2024,4
2024-04,ID,24951.0,BRS-250,0.9995593301818765,2024,4
2024-04,ID,24953.0,BRU-1A,0.9996394519669898,2024,4
2024-04,ID,24944.0,BYRD,0.9992789039339797,2024,4
2024-04,ID,24958.0,Balboa,0.9998397564297733,2024,4
2024-04,ID,24946.0,Balboa,0.9993590257190931,2024,4
2024-04,ID,24939.0,C&H 2,0.9990785994711963,2024,4
2024-04,ID,24950.0,C&H 3,0.9995192692893198,2024,4
2024-04,ID,24957.0,DAF,0.9997996955372166,2024,4
2024-04,ID,24948.0,DAF,0.9994391475042064,2024,4
2024-04,ID,24952.0,DAF 2,0.9995993910744332,2024,4
2024-04,ID,24954.0,DAF North,0.9996795128595465,2024,4
2024-04,ID,24938.0,DAF South,0.9990385385786396,2024,4
2024-04,ID,24940.0,GJ,0.9991186603637529,2024,4
2024-04,ID,24943.0,GL Organic,0.999238843041423,2024,4
2024-04,ID,24912.0,GL Ranch,0.9979969553721657,2024,4
2024-04,ID,24955.0,GL Ranch,0.9997195737521032,2024,4
2024-04,ID,24937.0,GOLF,0.9989984776860829,2024,4
2024-04,ID,24909.0,GOOD,0.9978767726944956,2024,4
2024-04,ID,24910.0,Golf-P,0.9979168335870523,2024,4
2024-04,ID,24961.0,JK,0.9999599391074433,2024,4
2024-04,ID,24945.0,JK,0.9993189648265364,2024,4
2024-04,ID,24913.0,KF,0.9980370162647224,2024,4
2024-04,ID,24942.0,MAZZ-HOME,0.9991987821488663,2024,4
2024-04,ID,24960.0,RCH,0.9999198782148866,2024,4
2024-04,ID,24949.0,SP-50,0.9994792083967631,2024,4
2024-04,ID,24935.0,Terk,0.9989183559009694,2024,4
2024-04,ID,24914.0,Terk,0.9980770771572791,2024,4
2024-04,ID,24956.0,Top,0.9997596346446599,2024,4
2024-04,ID,24936.0,Top2,0.9989584167935261,2024,4
2024-04,ID,24962.0,WFP,1.0,2024,4
2024-04,K-POTASSIUM,4425.35,505 North,0.6738164227669511,2024,4
2024-04,K-POTASSIUM,4104.81,505 South,0.6250100874141048,2024,4
2024-04,K-POTASSIUM,4599.31,BI-1,0.7003040689202584,2024,4
2024-04,K-POTASSIUM,3403.03,BI-1,0.5181550614456749,2024,4
2024-04,K-POTASSIUM,4171.41,BI-1,0.6351507935178657,2024,4
2024-04,K-POTASSIUM,4019.96,BI-1,0.6120905842173461,2024,4
2024-04,K-POTASSIUM,5157.89,BRS-250,0.785355054137058,2024,4
2024-04,K-POTASSIUM,4582.23,BRU-1A,0.6977034193669214,2024,4
2024-04,K-POTASSIUM,4612.99,BYRD,0.7023870247685985,2024,4
2024-04,K-POTASSIUM,2516.54,Balboa,0.3831755636390213,2024,4
2024-04,K-POTASSIUM,3337.43,Balboa,0.5081666181963247,2024,4
2024-04,K-POTASSIUM,3736.16,C&H 2,0.5688783861355535,2024,4
2024-04,K-POTASSIUM,4698.83,C&H 3,0.7154572681912238,2024,4
2024-04,K-POTASSIUM,4152.27,DAF,0.6322364824844426,2024,4
2024-04,K-POTASSIUM,4051.52,DAF,0.6168959999025517,2024,4
2024-04,K-POTASSIUM,3539.99,DAF 2,0.5390089819857816,2024,4
2024-04,K-POTASSIUM,4229.18,DAF North,0.6439470186171793,2024,4
2024-04,K-POTASSIUM,3751.16,DAF South,0.5711623289517159,2024,4
2024-04,K-POTASSIUM,4145.23,GJ,0.6311645519893903,2024,4
2024-04,K-POTASSIUM,4848.24,GL Organic,0.7382068612687455,2024,4
2024-04,K-POTASSIUM,5438.26,GL Ranch,0.8280449906282213,2024,4
2024-04,K-POTASSIUM,3476.52,GL Ranch,0.5293448586163265,2024,4
2024-04,K-POTASSIUM,3810.48,GOLF,0.5801945614753662,2024,4
2024-04,K-POTASSIUM,4469.01,GOOD,0.6804642189905278,2024,4
